instanceType,instanceFamily,instanceFamilyName,location,currentGeneration,hypervisor,processorArchitectures,processorManufacturer,processor,vCpus,memorySizeInGiB,storage,nitroEnclavesSupport,onDemandLinuxHr,onDemandRhelHr,onDemandWindowsHr,reserved3yNoUpfrontLinuxHr,reserved3yNoUpfrontRhelHr,reserved3yNoUpfrontWindowsHr
c7g.16xlarge,c,Compute optimized,eu-north-1,1.0,nitro,arm64,AWS,AWS Graviton3 Processor,64.0,128.0,EBS only,supported,2.4755,3.1667,,1.1229,1.8141,
c7g.metal,c,Compute optimized,eu-north-1,1.0,,arm64,AWS,AWS Graviton3 Processor,64.0,128.0,EBS only,unsupported,2.4755,3.1667,,1.1229,1.8141,
c7gd.16xlarge,c,Compute optimized,eu-north-1,1.0,nitro,arm64,AWS,AWS Graviton3 Processor,64.0,128.0,2 x 1900 NVMe SSD,supported,3.145,3.8362,,1.3586,2.0498,
c7gd.metal,c,Compute optimized,eu-north-1,1.0,,arm64,AWS,AWS Graviton3 Processor,64.0,128.0,2 x 1900 NVMe SSD,unsupported,3.145,3.8362,,1.3586,2.0498,
c7i-flex.16xlarge,c,Compute optimized,eu-north-1,1.0,nitro,x86_64,Intel,Intel Xeon Scalable (Sapphire Rapids),64.0,128.0,EBS only,unsupported,2.9047,3.5959,5.8487,1.3173,2.0085,4.2613
c7i.16xlarge,c,Compute optimized,eu-north-1,1.0,nitro,x86_64,Intel,Intel Xeon Scalable (Sapphire Rapids),64.0,128.0,EBS only,unsupported,3.0576,3.7488,6.0016,1.3869,2.0781,4.3309
c8g.16xlarge,c,Compute optimized,eu-north-1,1.0,nitro,arm64,AWS,AWS Graviton4 Processor,64.0,128.0,EBS only,supported,2.7232,3.4144,,1.2352,1.9264,
g4dn.16xlarge,g4dn,GPU instance,eu-north-1,1.0,nitro,x86_64,Intel,Intel Xeon Family,64.0,256.0,900 GB NVMe SSD,supported,4.617,5.308,7.561,1.994,2.686,4.938
g5.16xlarge,g5,GPU instance,eu-north-1,1.0,nitro,x86_64,AMD,AMD EPYC 7R32,64.0,256.0,1 x 1900 GB NVMe SSD,supported,4.3444,5.0356,7.2884,1.8768,2.568,4.8208
g6.16xlarge,g6,GPU instance,eu-north-1,1.0,nitro,x86_64,AMD,AMD EPYC 7R13 Processor,64.0,256.0,2 x 940 GB NVMe SSD,supported,3.6028,4.294,6.5468,1.6537,2.3449,4.5977
m5.16xlarge,m5,General purpose,eu-north-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8175,64.0,256.0,EBS only,supported,3.264,3.955,6.208,1.41,2.101,4.354
m5d.16xlarge,m5d,General purpose,eu-north-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8175,64.0,256.0,4 x 600 NVMe SSD,supported,3.84,4.531,6.784,1.659,2.35,4.603
m6g.16xlarge,m6g,General purpose,eu-north-1,1.0,nitro,arm64,AWS,AWS Graviton2 Processor,64.0,256.0,EBS only,supported,2.624,3.3152,,1.1404,1.8316,
m6g.metal,m6g,General purpose,eu-north-1,1.0,,arm64,AWS,AWS Graviton2 Processor,64.0,256.0,EBS only,unsupported,2.624,3.3152,,1.1404,1.8316,
m6gd.16xlarge,m6gd,General purpose,eu-north-1,1.0,nitro,arm64,AWS,AWS Graviton2 Processor,64.0,256.0,2 x 1900 NVMe SSD,supported,3.072,3.7632,,1.3133,2.0045,
m6gd.metal,m6gd,General purpose,eu-north-1,1.0,,arm64,AWS,AWS Graviton2 Processor,64.0,256.0,2 x 1900 NVMe SSD,unsupported,3.072,3.7632,,1.3133,2.0045,
m6i.16xlarge,m6i,General purpose,eu-north-1,1.0,nitro,x86_64,Intel,Intel Xeon 8375C (Ice Lake),64.0,256.0,EBS only,supported,3.264,3.9552,6.208,1.4806,2.1717,4.4245
m6idn.16xlarge,m6idn,General purpose,eu-north-1,1.0,nitro,x86_64,Intel,Intel Xeon 8375C (Ice Lake),64.0,256.0,2 x 1900 NVMe SSD,supported,5.312,6.0032,8.256,2.0079,2.6991,4.9519
m6in.16xlarge,m6in,General purpose,eu-north-1,1.0,nitro,x86_64,Intel,Intel Xeon 8375C (Ice Lake),64.0,256.0,EBS only,supported,4.736,5.4272,7.68,1.7902,2.4814,4.7342
m7a.16xlarge,m7a,General purpose,eu-north-1,1.0,nitro,x86_64,AMD,AMD EPYC 9R14 Processor,64.0,256.0,EBS only,supported,3.9411,4.6323,6.8851,1.7877,2.4789,4.7317
m7g.16xlarge,m7g,General purpose,eu-north-1,1.0,nitro,arm64,AWS,AWS Graviton3 Processor,64.0,256.0,EBS only,supported,2.7744,3.4656,,1.2585,1.9497,
m7g.metal,m7g,General purpose,eu-north-1,1.0,,arm64,AWS,AWS Graviton3 Processor,64.0,256.0,EBS only,unsupported,2.7744,3.4656,,1.2585,1.9497,
m7gd.16xlarge,m7gd,General purpose,eu-north-1,1.0,nitro,arm64,AWS,AWS Graviton3 Processor,64.0,256.0,2 x 1900 NVMe SSD,supported,3.6288,4.32,,1.5676,2.2588,
m7gd.metal,m7gd,General purpose,eu-north-1,1.0,,arm64,AWS,AWS Graviton3 Processor,64.0,256.0,2 x 1900 NVMe SSD,unsupported,3.6288,4.32,,1.5676,2.2588,
m7i-flex.16xlarge,m7i-flex,General purpose,eu-north-1,1.0,nitro,x86_64,Intel,Intel Xeon Scalable (Sapphire Rapids),64.0,256.0,EBS only,unsupported,3.256,3.9472,6.2,1.4768,2.1681,4.4208
m7i.16xlarge,m7i,General purpose,eu-north-1,1.0,nitro,x86_64,Intel,Intel Xeon Scalable (Sapphire Rapids),64.0,256.0,EBS only,unsupported,3.4272,4.1184,6.3712,1.5546,2.2458,4.4986
m8g.16xlarge,m8g,General purpose,eu-north-1,1.0,nitro,arm64,AWS,AWS Graviton4 Processor,64.0,256.0,EBS only,supported,3.0522,3.7434,,1.3845,2.0757,
i3.16xlarge,i3,Storage optimized,eu-north-1,1.0,xen,x86_64,Intel,Intel Xeon E5-2686 v4 (Broadwell),64.0,488.0,8 x 1900 NVMe SSD,unsupported,5.216,5.907,8.16,2.555,3.246,5.499
g6e.16xlarge,g6e,GPU instance,eu-north-1,1.0,nitro,x86_64,AMD,AMD EPYC 7R13 Processor,64.0,512.0,1 x 1900 GB NVMe SSD,supported,8.0373,8.7285,10.9813,3.4721,4.1633,6.4161
i4i.16xlarge,i4i,Storage optimized,eu-north-1,1.0,nitro,x86_64,Intel,Intel Xeon 8375C (Ice Lake),64.0,512.0,4 x 3750 NVMe SSD,supported,5.738,6.429,8.682,2.683,3.375,5.627
r5.16xlarge,r5,Memory optimized,eu-north-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8175,64.0,512.0,EBS only,supported,4.288,4.979,7.232,1.852,2.544,4.796
r5b.16xlarge,r5b,Memory optimized,eu-north-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8259 (Cascade Lake),64.0,512.0,EBS only,supported,5.0541,5.7453,7.9981,2.0469,2.7381,4.9909
r5d.16xlarge,r5d,Memory optimized,eu-north-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8175,64.0,512.0,4 x 600 NVMe SSD,supported,4.864,5.555,7.808,2.101,2.792,5.045
