instanceType,instanceFamily,instanceFamilyName,location,currentGeneration,hypervisor,processorArchitectures,processorManufacturer,processor,vCpus,memorySizeInGiB,storage,nitroEnclavesSupport,onDemandLinuxHr,onDemandRhelHr,onDemandWindowsHr,reserved3yNoUpfrontLinuxHr,reserved3yNoUpfrontRhelHr,reserved3yNoUpfrontWindowsHr
c6g.large,c,Compute optimized,af-south-1,1.0,nitro,arm64,AWS,AWS Graviton2 Processor,2.0,4.0,EBS only,supported,0.0912,0.12,,0.0394,0.0682,
c6i.large,c,Compute optimized,af-south-1,1.0,nitro,x86_64,Intel,Intel Xeon 8375C (Ice Lake),2.0,4.0,EBS only,unsupported,0.114,0.1428,0.206,0.0493,0.078,0.1412
c6in.large,c,Compute optimized,af-south-1,1.0,nitro,x86_64,Intel,Intel Xeon 8375C (Ice Lake),2.0,4.0,EBS only,unsupported,0.1525,0.1813,0.2445,0.0634,0.0922,0.1554
t3.medium,t,General purpose,af-south-1,1.0,nitro,x86_64,Intel,Intel Skylake E5 2686 v5,2.0,4.0,EBS only,unsupported,0.0542,0.083,0.0726,0.0234,0.0522,0.0418
t4g.medium,t,General purpose,af-south-1,1.0,nitro,arm64,AWS,AWS Graviton2 Processor,2.0,4.0,EBS only,unsupported,0.0434,0.0722,,0.0187,0.0475,
c5n.large,c,Compute optimized,af-south-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8124M,2.0,5.25,EBS only,unsupported,0.145,0.174,0.237,0.06,0.089,0.152
m5.large,m5,General purpose,af-south-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8175,2.0,8.0,EBS only,unsupported,0.127,0.156,0.219,0.055,0.084,0.147
m5d.large,m5d,General purpose,af-south-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8175,2.0,8.0,1 x 75 NVMe SSD,unsupported,0.15,0.179,0.242,0.065,0.094,0.157
m6g.large,m6g,General purpose,af-south-1,1.0,nitro,arm64,AWS,AWS Graviton2 Processor,2.0,8.0,EBS only,supported,0.1016,0.1304,,0.0439,0.0727,
m6gd.large,m6gd,General purpose,af-south-1,1.0,nitro,arm64,AWS,AWS Graviton2 Processor,2.0,8.0,1 x 118 NVMe SSD,supported,0.12,0.1488,,0.0518,0.0806,
m6i.large,m6i,General purpose,af-south-1,1.0,nitro,x86_64,Intel,Intel Xeon 8375C (Ice Lake),2.0,8.0,EBS only,unsupported,0.127,0.1558,0.219,0.0549,0.0837,0.1469
m7g.large,m7g,General purpose,af-south-1,1.0,nitro,arm64,AWS,AWS Graviton3 Processor,2.0,8.0,EBS only,supported,0.108,0.1368,,0.0466,0.0754,
t3.large,t,General purpose,af-south-1,1.0,nitro,x86_64,Intel,Intel Skylake E5 2686 v5,2.0,8.0,EBS only,unsupported,0.1085,0.1373,0.1361,0.0469,0.0757,0.0745
t4g.large,t,General purpose,af-south-1,1.0,nitro,arm64,AWS,AWS Graviton2 Processor,2.0,8.0,EBS only,unsupported,0.0867,0.1155,,0.0374,0.0662,
i3.large,i3,Storage optimized,af-south-1,1.0,xen,x86_64,Intel,Intel Xeon E5-2686 v4 (Broadwell),2.0,15.25,1 x 475 NVMe SSD,unsupported,0.205,0.234,0.297,0.1,0.129,0.192
i3en.large,i3en,Storage optimized,af-south-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8175,2.0,16.0,1 x 1250 NVMe SSD,unsupported,0.297,0.326,0.389,0.131,0.159,0.223
i4i.large,i4i,Storage optimized,af-south-1,1.0,nitro,x86_64,Intel,Intel Xeon 8375C (Ice Lake),2.0,16.0,1 x 468 NVMe SSD,unsupported,0.226,0.254,0.318,0.105,0.134,0.197
r5.large,r5,Memory optimized,af-south-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8175,2.0,16.0,EBS only,unsupported,0.168,0.197,0.26,0.073,0.101,0.165
r5d.large,r5d,Memory optimized,af-south-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8175,2.0,16.0,1 x 75 NVMe SSD,unsupported,0.19,0.219,0.282,0.082,0.111,0.174
r5dn.large,r5dn,Memory optimized,af-south-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8259 (Cascade Lake),2.0,16.0,1 x 75 NVMe SSD,unsupported,0.221,0.2498,0.313,0.0907,0.1195,0.1827
r5n.large,r5n,Memory optimized,af-south-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8259 (Cascade Lake),2.0,16.0,EBS only,unsupported,0.199,0.227,0.291,0.08,0.109,0.172
r6g.large,r6g,Memory optimized,af-south-1,1.0,nitro,arm64,AWS,AWS Graviton2 Processor,2.0,16.0,EBS only,supported,0.1344,0.1632,,0.0581,0.0869,
r6i.large,r6i,Memory optimized,af-south-1,1.0,nitro,x86_64,Intel,Intel Xeon 8375C (Ice Lake),2.0,16.0,EBS only,unsupported,0.168,0.1968,0.26,0.0726,0.1014,0.1646
c5.xlarge,c,Compute optimized,af-south-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8124M,4.0,8.0,EBS only,supported,0.228,0.286,0.412,0.098,0.156,0.282
c5a.xlarge,c,Compute optimized,af-south-1,1.0,nitro,x86_64,AMD,AMD EPYC 7R32,4.0,8.0,EBS only,supported,0.206,0.264,0.39,0.089,0.147,0.273
c5ad.xlarge,c,Compute optimized,af-south-1,1.0,nitro,x86_64,AMD,AMD EPYC 7R32,4.0,8.0,1 x 150 NVMe SSD,supported,0.234,0.292,0.418,0.101,0.159,0.285
c5d.xlarge,c,Compute optimized,af-south-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8124M,4.0,8.0,1 x 100 NVMe SSD,supported,0.26,0.318,0.444,0.112,0.17,0.296
c6g.xlarge,c,Compute optimized,af-south-1,1.0,nitro,arm64,AWS,AWS Graviton2 Processor,4.0,8.0,EBS only,supported,0.1824,0.24,,0.0788,0.1364,
c6i.xlarge,c,Compute optimized,af-south-1,1.0,nitro,x86_64,Intel,Intel Xeon 8375C (Ice Lake),4.0,8.0,EBS only,supported,0.228,0.2856,0.412,0.0985,0.1561,0.2825
c6in.xlarge,c,Compute optimized,af-south-1,1.0,nitro,x86_64,Intel,Intel Xeon 8375C (Ice Lake),4.0,8.0,EBS only,supported,0.3049,0.3625,0.4889,0.1268,0.1844,0.3108
inf1.xlarge,inf1,Machine Learning ASIC Instances,af-south-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8275CL (Cascade Lake),4.0,8.0,EBS only,supported,0.302,0.36,,0.145,0.203,
c5n.xlarge,c,Compute optimized,af-south-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8124M,4.0,10.5,EBS only,supported,0.29,0.348,0.474,0.121,0.178,0.305
g4dn.xlarge,g4dn,GPU instance,af-south-1,1.0,nitro,x86_64,Intel,Intel Xeon Family,4.0,16.0,125 GB NVMe SSD,supported,0.698,0.756,0.882,0.301,0.359,0.485
m5.xlarge,m5,General purpose,af-south-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8175,4.0,16.0,EBS only,supported,0.254,0.312,0.438,0.11,0.167,0.294
m5d.xlarge,m5d,General purpose,af-south-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8175,4.0,16.0,1 x 150 NVMe SSD,supported,0.3,0.358,0.484,0.13,0.187,0.314
m6g.xlarge,m6g,General purpose,af-south-1,1.0,nitro,arm64,AWS,AWS Graviton2 Processor,4.0,16.0,EBS only,supported,0.2032,0.2608,,0.0878,0.1454,
m6gd.xlarge,m6gd,General purpose,af-south-1,1.0,nitro,arm64,AWS,AWS Graviton2 Processor,4.0,16.0,1 x 237 NVMe SSD,supported,0.24,0.2976,,0.1037,0.1613,
