instanceType,instanceFamily,instanceFamilyName,location,currentGeneration,hypervisor,processorArchitectures,processorManufacturer,processor,vCpus,memorySizeInGiB,storage,nitroEnclavesSupport,onDemandLinuxHr,onDemandRhelHr,onDemandWindowsHr,reserved3yNoUpfrontLinuxHr,reserved3yNoUpfrontRhelHr,reserved3yNoUpfrontWindowsHr
c6in.8xlarge,c,Compute optimized,me-south-1,1.0,nitro,x86_64,Intel,Intel Xeon 8375C (Ice Lake),32.0,64.0,EBS only,supported,2.2512,2.5968,3.7232,0.9436,1.2892,2.4156
g4dn.8xlarge,g4dn,GPU instance,me-south-1,1.0,nitro,x86_64,Intel,Intel Xeon Family,32.0,128.0,900 GB NVMe SSD,supported,2.669,3.015,4.141,1.153,1.499,2.625
m5.8xlarge,m5,General purpose,me-south-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8175,32.0,128.0,EBS only,supported,1.883,2.229,3.355,0.814,1.159,2.286
m5d.8xlarge,m5d,General purpose,me-south-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8175,32.0,128.0,2 x 600 NVMe SSD,supported,2.218,2.563,3.69,0.958,1.304,2.43
m6g.8xlarge,m6g,General purpose,me-south-1,1.0,nitro,arm64,AWS,AWS Graviton2 Processor,32.0,128.0,EBS only,supported,1.504,1.8496,,0.6566,1.0022,
m6gd.8xlarge,m6gd,General purpose,me-south-1,1.0,nitro,arm64,AWS,AWS Graviton2 Processor,32.0,128.0,1 x 1900 NVMe SSD,supported,1.7741,2.1197,,0.7664,1.112,
m6i.8xlarge,m6i,General purpose,me-south-1,1.0,nitro,x86_64,Intel,Intel Xeon 8375C (Ice Lake),32.0,128.0,EBS only,supported,2.112,2.4576,3.584,0.958,1.3036,2.43
m7g.8xlarge,m7g,General purpose,me-south-1,1.0,nitro,arm64,AWS,AWS Graviton3 Processor,32.0,128.0,EBS only,supported,1.7952,2.1408,,0.8143,1.1599,
i3.8xlarge,i3,Storage optimized,me-south-1,1.0,xen,x86_64,Intel,Intel Xeon E5-2686 v4 (Broadwell),32.0,244.0,4 x 1900 NVMe SSD,unsupported,3.027,3.373,4.499,1.483,1.828,2.955
i4i.8xlarge,i4i,Storage optimized,me-south-1,1.0,nitro,x86_64,Intel,Intel Xeon 8375C (Ice Lake),32.0,256.0,2 x 3750 NVMe SSD,supported,3.326,3.672,4.798,1.559,1.904,3.031
r5.8xlarge,r5,Memory optimized,me-south-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8175,32.0,256.0,EBS only,supported,2.482,2.827,3.954,1.072,1.418,2.544
r5d.8xlarge,r5d,Memory optimized,me-south-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8175,32.0,256.0,2 x 600 NVMe SSD,supported,2.816,3.162,4.288,1.217,1.562,2.689
r6g.8xlarge,r6g,Memory optimized,me-south-1,1.0,nitro,arm64,AWS,AWS Graviton2 Processor,32.0,256.0,EBS only,supported,1.9853,2.3309,,0.8576,1.2032,
r6i.8xlarge,r6i,Memory optimized,me-south-1,1.0,nitro,x86_64,Intel,Intel Xeon 8375C (Ice Lake),32.0,256.0,EBS only,supported,2.4816,2.8272,3.9536,1.072,1.4177,2.544
r7g.8xlarge,r7g,Memory optimized,me-south-1,1.0,nitro,arm64,AWS,AWS Graviton3 Processor,32.0,256.0,EBS only,supported,2.1094,2.455,,0.9567,1.3023,
c5.9xlarge,c,Compute optimized,me-south-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8124M,36.0,72.0,EBS only,supported,1.901,2.29,3.557,0.821,1.21,2.477
c5d.9xlarge,c,Compute optimized,me-south-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8124M,36.0,72.0,1 x 900 NVMe SSD,supported,2.158,2.547,3.814,0.932,1.321,2.588
c5n.9xlarge,c,Compute optimized,me-south-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8124M,36.0,96.0,EBS only,supported,2.412,2.801,4.068,1.011,1.4,2.667
d2.8xlarge,d2,Storage optimized,me-south-1,0.0,xen,x86_64,Intel,Intel Xeon E5-2676 v3 (Haswell),36.0,244.0,24 x 2000 HDD,unsupported,6.468,6.857,8.124,2.585,2.973,4.241
c5.12xlarge,c,Compute optimized,me-south-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8275L,48.0,96.0,EBS only,supported,2.534,3.053,4.742,1.095,1.613,3.303
c5a.12xlarge,c,Compute optimized,me-south-1,1.0,nitro,x86_64,AMD,AMD EPYC 7R32,48.0,96.0,EBS only,supported,2.28,2.798,4.488,0.985,1.503,3.193
c5ad.12xlarge,c,Compute optimized,me-south-1,1.0,nitro,x86_64,AMD,AMD EPYC 7R32,48.0,96.0,2 x 900 NVMe SSD,supported,2.592,3.11,4.8,1.12,1.638,3.328
