instanceType,instanceFamily,instanceFamilyName,location,currentGeneration,hypervisor,processorArchitectures,processorManufacturer,processor,vCpus,memorySizeInGiB,storage,nitroEnclavesSupport,onDemandLinuxHr,onDemandRhelHr,onDemandWindowsHr,reserved3yNoUpfrontLinuxHr,reserved3yNoUpfrontRhelHr,reserved3yNoUpfrontWindowsHr
r5d.metal,r5d,Memory optimized,sa-east-1,1.0,,x86_64,Intel,Intel Xeon Platinum 8175,96.0,768.0,4 x 900 NVMe SSD,unsupported,10.944,11.981,15.36,4.728,5.765,9.144
r5n.24xlarge,r5n,Memory optimized,sa-east-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8259 (Cascade Lake),96.0,768.0,EBS only,supported,11.328,12.365,15.744,4.666,5.703,9.082
r5n.metal,r5n,Memory optimized,sa-east-1,1.0,,x86_64,Intel,Intel Xeon Platinum 8259 (Cascade Lake),96.0,768.0,EBS only,unsupported,11.328,12.365,15.744,4.666,5.703,9.082
r6i.24xlarge,r6i,Memory optimized,sa-east-1,1.0,nitro,x86_64,Intel,Intel Xeon 8375C (Ice Lake),96.0,768.0,EBS only,supported,9.648,10.6848,14.064,4.3818,5.4186,8.7978
r7i.24xlarge,r7i,Memory optimized,sa-east-1,1.0,nitro,x86_64,Intel,Intel Xeon Scalable (Sapphire Rapids),96.0,768.0,EBS only,unsupported,10.1304,11.1672,14.5464,4.6008,5.6376,9.0168
r7i.metal-24xl,r7i,Memory optimized,sa-east-1,1.0,,x86_64,Intel,Intel Xeon Scalable (Sapphire Rapids),96.0,768.0,EBS only,unsupported,10.1304,11.1672,14.5464,4.6008,5.6376,9.0168
p4d.24xlarge,p4d,GPU instance,sa-east-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8275L,96.0,1152.0,8 x 1000 SSD,supported,35.5569,36.5937,,15.0498,16.0866,
x2idn.24xlarge,x2idn,Memory optimized,sa-east-1,1.0,nitro,x86_64,Intel,Intel Xeon Scalable (Icelake),96.0,1536.0,2 x 1425 NVMe SSD,supported,19.5075,20.5443,23.9235,6.2572,7.294,10.6732
x2iedn.24xlarge,x2iedn,Memory optimized,sa-east-1,1.0,nitro,x86_64,Intel,Intel Xeon Scalable (Icelake),96.0,3072.0,2 x 1425 NVMe SSD,supported,39.015,40.0518,43.431,12.5145,13.5512,16.9305
c6a.32xlarge,c,Compute optimized,sa-east-1,1.0,nitro,x86_64,AMD,AMD EPYC 7R13 Processor,128.0,256.0,EBS only,supported,7.5456,8.7744,13.4336,3.4277,4.6565,9.3157
