instanceType,instanceFamily,instanceFamilyName,location,currentGeneration,hypervisor,processorArchitectures,processorManufacturer,processor,vCpus,memorySizeInGiB,storage,nitroEnclavesSupport,onDemandLinuxHr,onDemandRhelHr,onDemandWindowsHr,reserved3yNoUpfrontLinuxHr,reserved3yNoUpfrontRhelHr,reserved3yNoUpfrontWindowsHr
x2idn.metal,x2idn,Memory optimized,us-west-1,1.0,,x86_64,Intel,Intel Xeon Scalable (Icelake),128.0,2048.0,2 x 1900 NVMe SSD,unsupported,17.34,18.5688,23.228,5.562,6.7908,11.45
x2iedn.32xlarge,x2iedn,Memory optimized,us-west-1,1.0,nitro,x86_64,Intel,Intel Xeon Scalable (Icelake),128.0,4096.0,2 x 1900 NVMe SSD,supported,34.68,35.9088,40.568,11.124,12.3528,17.012
x2iedn.metal,x2iedn,Memory optimized,us-west-1,1.0,,x86_64,Intel,Intel Xeon Scalable (Icelake),128.0,4096.0,2 x 1900 NVMe SSD,unsupported,34.68,35.9088,40.568,11.124,12.3528,17.012
c6a.48xlarge,c,Compute optimized,us-west-1,1.0,nitro,x86_64,AMD,AMD EPYC 7R13 Processor,192.0,384.0,EBS only,supported,9.1584,11.0016,17.9904,4.1645,6.0077,12.9965
c6a.metal,c,Compute optimized,us-west-1,1.0,,x86_64,AMD,AMD EPYC 7R13 Processor,192.0,384.0,EBS only,unsupported,9.1584,11.0016,17.9904,4.1645,6.0077,12.9965
c7i.48xlarge,c,Compute optimized,us-west-1,1.0,nitro,x86_64,Intel,Intel Xeon Scalable (Sapphire Rapids),192.0,384.0,EBS only,unsupported,10.6848,12.528,19.5168,4.8581,6.7012,13.69
c7i.metal-48xl,c,Compute optimized,us-west-1,1.0,,x86_64,Intel,Intel Xeon Scalable (Sapphire Rapids),192.0,384.0,EBS only,unsupported,10.6848,12.528,19.5168,4.8581,6.7012,13.69
c8g.48xlarge,c,Compute optimized,us-west-1,1.0,nitro,arm64,AWS,AWS Graviton4 Processor,192.0,384.0,EBS only,supported,9.5155,11.3587,,4.3269,6.1701,
c8g.metal-48xl,c,Compute optimized,us-west-1,1.0,,arm64,AWS,AWS Graviton4 Processor,192.0,384.0,EBS only,unsupported,9.5155,11.3587,,4.3269,6.1701,
m6a.48xlarge,m6a,General purpose,us-west-1,1.0,nitro,x86_64,AMD,AMD EPYC 7R13 Processor,192.0,768.0,EBS only,supported,9.6768,11.52,18.5088,4.409,6.2522,13.241
m6a.metal,m6a,General purpose,us-west-1,1.0,,x86_64,AMD,AMD EPYC 7R13 Processor,192.0,768.0,EBS only,unsupported,9.6768,11.52,18.5088,4.409,6.2522,13.241
m7i.48xlarge,m7i,General purpose,us-west-1,1.0,nitro,x86_64,Intel,Intel Xeon Scalable (Sapphire Rapids),192.0,768.0,EBS only,unsupported,11.2896,13.1328,20.1216,5.1439,6.9871,13.9759
m7i.metal-48xl,m7i,General purpose,us-west-1,1.0,,x86_64,Intel,Intel Xeon Scalable (Sapphire Rapids),192.0,768.0,EBS only,unsupported,11.2896,13.1328,20.1216,5.1439,6.9871,13.9759
m8g.48xlarge,m8g,General purpose,us-west-1,1.0,nitro,arm64,AWS,AWS Graviton4 Processor,192.0,768.0,EBS only,supported,10.0531,11.8963,,4.5807,6.4239,
m8g.metal-48xl,m8g,General purpose,us-west-1,1.0,,arm64,AWS,AWS Graviton4 Processor,192.0,768.0,EBS only,unsupported,10.0531,11.8963,,4.5807,6.4239,
r6a.48xlarge,r6a,Memory optimized,us-west-1,1.0,nitro,x86_64,AMD,AMD EPYC 7R13 Processor,192.0,1536.0,EBS only,supported,12.096,13.9392,20.928,5.4867,7.33,14.3187
r6a.metal,r6a,Memory optimized,us-west-1,1.0,,x86_64,AMD,AMD EPYC 7R13 Processor,192.0,1536.0,EBS only,unsupported,12.096,13.9392,20.928,5.4867,7.33,14.3187
r7i.48xlarge,r7i,Memory optimized,us-west-1,1.0,nitro,x86_64,Intel,Intel Xeon Scalable (Sapphire Rapids),192.0,1536.0,EBS only,unsupported,14.112,15.9552,22.944,6.4012,8.2444,15.2332
r7i.metal-48xl,r7i,Memory optimized,us-west-1,1.0,,x86_64,Intel,Intel Xeon Scalable (Sapphire Rapids),192.0,1536.0,EBS only,unsupported,14.112,15.9552,22.944,6.4012,8.2444,15.2332
r8g.48xlarge,r8g,Memory optimized,us-west-1,1.0,nitro,arm64,AWS,AWS Graviton4 Processor,192.0,1536.0,EBS only,supported,12.5664,14.4096,,5.7001,7.5433,
r8g.metal-48xl,r8g,Memory optimized,us-west-1,1.0,,arm64,AWS,AWS Graviton4 Processor,192.0,1536.0,EBS only,unsupported,12.5664,14.4096,,5.7001,7.5433,
p5.48xlarge,p5,GPU instance,us-west-1,1.0,nitro,x86_64,AMD,AMD EPYC 7R13 Processor,192.0,2048.0,8 x 3840 GB SSD,supported,68.8,70.6432,,29.7216,31.5648,
p5en.48xlarge,p5en,GPU instance,us-west-1,1.0,nitro,x86_64,Intel,Intel Xeon Scalable (Sapphire Rapids),192.0,2048.0,8 x 3840 NVMe SSD,supported,0.0,80.9632,,,,
